Europe,Date,Revision,Market cap,Volume
RCO FP,07/06/2018,-0.03003003,7199.5375,8.74401904
RDSA LN,26/07/2018,-0.02243508,284655.0287,153.2766109
RDSB LN,26/07/2018,-0.02243508,284655.0287,163.6168137
RDW LN,07/02/2018,0.020691303,3209.193,5.293726231
REC IM,26/07/2018,0.004525788,7673.1796,39.19247444
REE SM,01/08/2018,-0.003768358,11373.4486,79.66701376
REL LN,15/02/2018,-0.01536643,42480.9388,103.7046312
REP SM,26/07/2018,0.001122077,31098.3191,150.2409682
RF FP,09/03/2018,0.857804332,6930.2511,11.75862131
RHM GR,02/08/2018,-0.00947251,5047.6448,23.69312958
RI FP,08/02/2018,0.007782447,41390.5066,66.29276049
RIB GR,31/07/2018,0.043347752,1139.9748,4.546182703
RIO LN,07/02/2018,0.014349968,97356.5126,181.3559477
RKET GR,20/09/2018,0,4919.0291,10.82984639
RMG LN,17/05/2018,-0.061320755,7500.825,29.21751761
RMS FP,21/03/2018,0.019163763,60152.6064,28.85519671
RMV LN,23/02/2018,0,5702.4477,17.04698271
RNO FP,16/02/2018,0.014485452,32302.3306,104.095713
RO SW,01/02/2018,0.010712764,207978.625,6.86973125
ROCKB DC,24/08/2018,0.061467702,8669.6308,10.72408894
ROG SW,01/02/2018,0.010712764,207978.625,411.868132
ROR LN,06/03/2018,-0.025423729,3194.2211,9.299625804
RPC LN,06/06/2018,-0.005167959,3714.2932,16.9928281
RR/ LN,07/03/2018,-0.23183391,23741.2176,44.56390463
RRS LN,09/08/2018,-0.034066846,6787.8664,30.10875034
RRTL GR,29/08/2018,-0.00252911,11622.6221,5.325178104
RSA LN,22/02/2018,0.001984127,9032.9912,23.18718934
RSW LN,25/01/2018,0.02797519,5001.5861,5.488645994
RTO LN,01/03/2018,-0.015503876,6639.5306,19.83861504
RWE GR,14/08/2018,-0.085297675,14956.8058,81.17514545
RXL FP,31/07/2018,0.005147875,4762.6374,15.38851337
RYA ID,23/07/2018,-0.045702809,19514.756,28.01180192
SAABB SS,20/07/2018,-0.037804221,5002.7754,10.56664118
SAB SM,27/07/2018,-0.081977671,9036.2835,36.98644543
SAF FP,27/02/2018,-0.012697706,49646.8559,107.0364378
SAGA LN,12/04/2018,0,1971.5854,7.735275444
SAL IM,16/03/2018,-0.0433213,1435.068,8.604555139
SALM NO,23/08/2018,-0.001092921,5545.8322,11.34928068
SAMPO FH,08/08/2018,0.029532809,27785.5998,30.44603762
SAN FP,31/07/2018,-0.007474035,108825.4174,206.9875063
SAN SM,25/07/2018,0.006673829,88893.8167,397.2245537
SAND SS,17/07/2018,0.052708907,21707.8508,57.13139896
SANT GR,03/08/2018,-0.008462671,1925.5309,5.072688619
SAP GR,19/07/2018,0.004873028,143904.3418,311.576551
SAS SS,31/08/2018,0.218230101,846.2162,4.323720884
SAX GR,09/08/2018,-0.012364369,3278.1911,3.672137568
SBMO NA,08/02/2018,0.023094688,3478.1331,21.43776085
SBRY LN,30/04/2018,-0.004716981,9342.2765,28.71759273
SCAB SS,25/07/2018,0.148401122,7204.591,24.70793115
SCHA NO,17/07/2018,-0.027316711,8264.4855,7.058197236
SCHN SW,17/08/2018,0.000549953,23961.4782,4.662650812
SCHP SW,17/08/2018,0.000549953,23961.4782,30.5843881
SCMN SW,16/08/2018,0.007222761,23545.8651,53.64219734
SCR FP,26/07/2018,-0.004030719,7308.6118,15.50118763
SCYR SM,27/07/2018,-0.037986171,1622.1835,4.474296474
SDF GR,14/08/2018,-0.162328197,4350.401,25.60906454
SDR LN,01/03/2018,0.018402154,12359.4442,18.9449094
SEBA SS,17/07/2018,0.03059808,22076.0471,61.8245093
SECUB SS,27/07/2018,0.018735187,6387.2301,17.48981676
SEV FP,26/07/2018,0.000546885,8732.5769,24.83397948
SFER IM,01/08/2018,-0.043922621,3908.8966,16.54306379
SFSN SW,09/03/2018,0.011270296,4294.7368,5.24430712
SFZN SW,14/03/2018,-0.000588543,1530.4722,4.411687186
SGE LN,02/05/2018,0,9392.9848,32.27021622
SGO FP,23/02/2018,0.016883886,30112.676,104.3087366
SGRE SM,27/07/2018,0.037513241,9441.575,26.9136964
SGSN SW,23/01/2018,0.003081601,20218.6437,45.82969659
SHBA SS,18/07/2018,0.005323534,21665.4859,38.53255727
SHL GR,30/07/2018,-0.015378302,44878.138,34.49534963
SHP LN,31/07/2018,0.003564793,52226.3634,103.9053991
SIE GR,02/08/2018,-0.019574511,113339.8279,262.0661055
SIKA SW,26/07/2018,-0.00280059,21869.4209,59.10411903
SIM DC,23/08/2018,0.018518167,3513.2288,10.89548208
SIS IM,02/08/2018,0.000421941,3817.0208,4.795912517
SIX2 GR,16/08/2018,0.009950714,4924.1006,5.05000851
SK FP,01/03/2018,-0.007894737,9894.5305,13.65703878
SKAB SS,20/07/2018,-0.023429974,7481.0606,22.84753337
SKFB SS,19/07/2018,0.032872685,8790.5552,35.33964918
SKG ID,07/02/2018,0.030527693,8032.8594,15.71903782
SLA LN,23/02/2018,-0.04,15665.8041,36.08572069
SLHN SW,27/02/2018,0.013873438,12566.6954,63.24484347
SLR SM,26/09/2018,0,837.0009,3.846129166
SMDS LN,18/06/2018,-0.002762431,7819.8473,20.06461079
SMIN LN,23/03/2018,-0.017273067,8224.0229,22.96890723
SMWH LN,12/04/2018,-0.001761534,3161.5302,8.669924595
SN/ LN,08/02/2018,0.014721346,14940.8872,48.20088923
SOBI SS,18/07/2018,0.16393106,7214.1632,18.13733555
SOI FP,14/06/2018,0.000841043,3008.4955,11.75679749
SOLB BB,31/07/2018,0.004764925,14530.5984,32.05335797
SOON SW,22/05/2018,0.00172117,10511.4668,40.97281278
SOP FP,19/02/2018,0.001827485,3820.778,5.181392479
SOPH LN,17/05/2018,0.038461538,3793.9834,8.682788869
SOW GR,18/07/2018,0.002786083,3491.5418,10.02762667
SPD LN,19/07/2018,0.031818182,2824.9687,4.319963888
SPIE FP,09/03/2018,-0.03113325,3807.2076,8.455230526
SPM IM,25/07/2018,-0.134615385,4957.108,37.59184628
SPR GR,27/07/2018,0.01149571,8238.8752,10.20921873
SPSN SW,01/03/2018,0.040770941,6542.0357,14.37801362
SPX LN,15/03/2018,0.029723992,6256.042,9.761050074
SRCG SW,23/08/2018,0.015686417,4259.517,11.29271699
SREN SW,03/08/2018,-0.009531869,30304.1737,90.59490256
SRG IM,01/08/2018,0.02287606,14689.0097,41.81622326
SRS IM,31/07/2018,-0.028472932,2192.7291,5.634935449
SSABA SS,20/07/2018,0.032771154,4081.4598,18.02301768
SSABB SS,20/07/2018,0.032771154,4081.4598,14.54888008
SSE LN,25/05/2018,-0.015702479,19217.2601,54.60563016
SSPG LN,16/05/2018,0.020750988,4051.5794,8.441511834
STAN LN,31/07/2018,0.011478628,29842.0658,51.04902684
STB NO,13/07/2018,0.046802222,3907.7513,13.48464266
STER SS,20/07/2018,-0.020469565,13129.4097,4.816852794
STERV FH,20/07/2018,-0.020469565,13129.4097,47.03435623
STJ LN,28/02/2018,-0.016494845,8420.1996,24.21187138
STM IM,25/07/2018,0.043394467,19994.8646,82.40822333
STMN SW,15/02/2018,-0.019706042,11404.6056,29.80311092
SU FP,15/02/2018,0.01223171,53305.3824,131.5067017
SUBC NO,26/07/2018,-0.060232841,4853.8748,26.06576951
SUN SW,28/02/2018,-0.020203892,4586.2158,7.626225011
SVT LN,23/05/2018,0.014615385,6557.7769,25.30882902
SW FP,12/04/2018,-0.017043036,14532.9976,56.10316315
SWEDA SS,18/07/2018,0.01810382,24383.2346,58.30465258
SWMA SS,19/07/2018,0.044001352,9256.6926,34.92690937
SXS LN,19/02/2018,0.043859649,4576.0955,9.320268195
SY1 GR,14/08/2018,0.017276261,11831.6777,23.54950052
SYDB DC,28/08/2018,-0.060888827,2063.9428,6.377202967
SZG GR,13/08/2018,0.023730069,2658.8657,8.952233829
SZU GR,12/07/2018,-0.226590071,2861.1304,7.299699606
TATE LN,24/05/2018,0.063559322,4075.27,14.20606752
TCAP LN,13/03/2018,-0.049019608,3736.9608,9.091276244
TCG LN,17/05/2018,-0.008482462,2887.3029,7.249992775
TECN SW,14/03/2018,-0.017607772,2488.8824,3.303569343
TEF SM,26/07/2018,0.01,46198.0441,227.332981
TEG GR,09/08/2018,-0.02504613,3352.3107,9.138097737
TEL NO,17/07/2018,-0.022040714,28352.158,31.99613943
TEL2B SS,18/07/2018,0.031452325,6523.7092,24.53095654
TELIA SS,20/07/2018,0.008422681,19070.1445,48.45319083
TEMN SW,19/07/2018,-0.006096861,11205.4935,38.49958836
TEN IM,02/08/2018,0.00380318,21543.3269,43.79096433
TEP FP,01/03/2018,-0.018187284,8260.6558,18.57872666
TGS NO,02/08/2018,0.003611243,3935.5082,18.196181
TGYM IM,28/03/2018,0.02994012,2187.5372,4.443152639
THULE SS,19/07/2018,-0.001328922,2512.8048,4.208334788
TIETO FH,20/07/2018,-0.008011567,2252.6666,3.599437665
TIT IM,24/07/2018,-0.020833333,14547.3005,67.17947235
TKA GR,09/08/2018,-0.117232051,15202.1884,91.41598999
TL5 SM,26/07/2018,-0.01031062,2608.047,9.809404414
TLG GR,10/08/2018,-0.134881898,2631.9612,3.051196103
TLW LN,07/02/2018,-0.053140097,3580.4519,27.88380533
TLX GR,13/08/2018,-0.024785744,9251.7685,3.325496771
TNET BB,01/08/2018,-0.015281135,6029.7267,13.20983767
TOD IM,14/03/2018,-0.043978627,2476.7748,5.217203012
TOM NO,19/07/2018,-0.060591179,3023.343,4.430586239
TOM2 NA,17/07/2018,0.086098905,2157.7219,12.64826343
TOP DC,20/07/2018,-0.018390635,4016.7206,5.894649485
TPK LN,28/02/2018,-0.051993068,4465.4781,24.53403644
TRE SM,26/07/2018,0.053394367,1757.563,6.854556364
TRELB SS,20/07/2018,-0.009317204,5463.3083,17.27160018
TRI FP,15/05/2018,0.070457059,3503.6716,4.196606668
TRN IM,25/07/2018,0.005723352,10969.7257,31.96463225
TRYG DC,10/07/2018,-0.029803486,7301.1329,13.59128397
TSCO LN,11/04/2018,0.02962963,31205.9867,102.78243
TUI LN,09/08/2018,-0.023429335,11641.7631,18.54300091
TW/ LN,28/02/2018,0.009478673,8400.0725,32.90967927
UBI FP,18/05/2018,0.056166983,11151.419,41.41986985
UBI IM,03/08/2018,0.047062691,4680.9456,27.10840576
UBSG SW,24/07/2018,0.019191513,61839.3717,190.774436
UBXN SW,15/03/2018,0.008914316,1498.4369,8.358036398
UCB BB,26/07/2018,0.002563507,16469.4515,24.71407403
UCG IM,07/08/2018,-0.014262859,38243.8848,227.1572393
UDG LN,22/05/2018,-0.001644008,2933.4256,12.34600936
UG FP,01/03/2018,0.082513895,21491.7874,69.98179512
UHR SW,14/03/2018,0.008409327,22530.4068,84.53651978
UHRN SW,14/03/2018,0,22530.4068,10.34155778
ULE LN,05/03/2018,-0.036440678,1427.9266,6.305738122
ULVR LN,01/02/2018,-0.024752475,171227.657,125.2005661
UMI BB,08/02/2018,-0.002144389,11490.0206,38.70518269
UN01 GR,07/08/2018,-0.019036576,11187.6684,13.30376469
UNI IM,10/08/2018,-0.08459596,2740.512,11.28995047
UPM FH,24/07/2018,0.018786247,18755.1821,42.99026418
US IM,10/08/2018,0.005911518,5985.0532,15.82686853
UTDI GR,13/08/2018,-0.032698769,10758.5566,21.53903934
UU/ LN,24/05/2018,0.01369863,7249.8072,24.84786973
VACN SW,12/03/2018,0.074724454,5097.0874,21.70975207
VALMT FH,25/07/2018,0.025428803,3118.9792,8.295809931
VALN SW,28/02/2018,-0.008461447,1453.5211,3.581959527
VCT LN,14/05/2018,-0.000383436,3088.9477,6.30131683
VER AV,26/07/2018,0.043533881,13565.8041,4.778361633
VIE FP,01/08/2018,-0.016663823,12420.3274,45.07368949
VIFN SW,15/03/2018,1.174160861,9597.5224,28.72100915
VIS SM,27/07/2018,-0.002520136,3174.2663,6.824640269
VIV FP,30/07/2018,0.000157479,32743.3436,83.70035682
VK FP,26/07/2018,-0.074181895,2939.7219,21.15733722
VNA GR,31/08/2018,-0.014906586,26617.5206,47.23034725
VOD LN,15/05/2018,0.0625,71537.4484,139.0792789
VOE AV,08/08/2018,-0.005032491,8534.8639,16.90882196
VOLVB SS,19/07/2018,0.058795581,35919.1274,81.70925932
VONN SW,13/02/2018,0.031443545,3891.9603,3.765974354
VOW GR,01/08/2018,-0.010810346,84522.9156,19.53003253
VPK NA,17/08/2018,-0.003959043,5609.2926,13.35394104
VWS DC,15/08/2018,-0.032815398,12744.1136,37.13856657
WAF GR,25/07/2018,0.05380532,4984.0132,33.88780697
WCH GR,26/07/2018,0.038547091,7350.771,26.40368685
WDH DC,22/02/2018,0.028785189,9033.8569,14.84690196
WDI GR,16/08/2018,0.028104536,24671.782,86.39606908
WEIR LN,28/02/2018,-0.000827815,6292.9359,29.91094392
WG/ LN,20/03/2018,-0.150621118,5673.2725,18.3291694
WIE AV,16/08/2018,0.011156493,2887.5113,5.269650758
WIZZ LN,25/07/2018,-0.01286069,4392.2979,11.95455702
WKL NA,21/02/2018,0.011049724,15087.9507,34.66087846
WLN FP,21/02/2018,-0.008759124,7011.5175,4.236034937
WMH LN,23/02/2018,-0.003861004,4004.7013,20.7790414
WPP LN,01/03/2018,-0.034846029,22326.4313,111.5834476
WRT1V FH,19/07/2018,-0.013410184,11545.3322,24.95146265
WTB LN,25/04/2018,0.001502065,10687.5592,33.84564625
YAR NO,17/07/2018,-0.116196962,11169.4089,30.74557418
ZAL GR,07/08/2018,-0.119314669,13078.2887,21.89251391
ZURN SW,08/02/2018,-0.007653264,48552.3108,150.783078
1COV GR,26/04/2018,0.003250481,18386.8963,110.0156748
A2A IM,10/05/2018,0.004273504,5970.565,20.61717453
A3M SM,19/04/2018,-0.005062012,2098.3636,5.538818516
AAK SS,23/04/2018,0.018776824,3829.2178,5.063615415
ABBN SW,19/04/2018,0.003470749,52696.4975,152.766335
ABI BB,09/05/2018,-0.030888339,198016.0756,192.3034287
ACA FP,15/05/2018,-0.007491458,45811.5502,69.25329877
ACS SM,11/05/2018,0.013609858,13537.6676,48.69293862
ACX SM,27/04/2018,-0.000351232,3910.1695,14.68792798
AD NA,09/05/2018,0.008324971,28639.5065,148.8615981
ADEN SW,08/05/2018,0.015077079,10936.4976,54.55597893
ADJ GR,16/05/2018,0.04554061,2339.0803,3.284024279
ADS GR,03/05/2018,0.002009618,48995.4139,205.4533177
AENA SM,25/04/2018,0.011606598,30852.42,188.1878949
AF FP,04/05/2018,-0.272580498,4151.4256,44.25459788
AFX GR,15/05/2018,-0.005879419,6049.4203,4.54076908
AGS BB,16/05/2018,0.014932461,10945.8641,34.22403754
AHSL SS,27/04/2018,-0.002274437,2680.7852,3.89039189
AHT LN,19/06/2018,0.014953271,14618.4592,50.16990257
AIR FP,27/04/2018,0.005063186,90926.6256,210.9751623
AIXA GR,26/04/2018,0.104203699,1928.01,31.47656035
AKE FP,03/05/2018,0.007393487,9581.1155,27.78481922
AKER NO,09/05/2018,0.100238107,5175.4376,5.589458399
AKERBP NO,07/05/2018,0.101790444,12893.4944,22.83137129
AKSO NO,27/04/2018,0.112917289,1785.0386,6.109012651
AKZA NA,24/04/2018,-0.314882192,23617.9084,68.14106836
ALFA SS,23/04/2018,0.059953335,10965.3722,34.44575024
ALV GR,15/05/2018,0.002556806,100457.5642,301.1115051
AMBUB DC,07/05/2018,0.034930256,7229.8842,13.65147066
AMEAS FH,26/04/2018,0.005726201,3416.3646,11.47221968
AMG NA,02/05/2018,0.08364423,1619.0395,12.10664642
AMP IM,02/05/2018,-0.004864351,4314.8852,6.450095509
AMS SM,04/05/2018,0.003707596,32925.7022,63.80415515
AMS SW,24/04/2018,-0.188099243,8252.9637,81.96109581
AMUN FP,27/04/2018,0.017825613,17029.77,11.97406981
ANA SM,11/05/2018,0.020026044,4597.1409,16.5441396
ANDR AV,03/05/2018,-0.018036449,5622.8515,9.934845691
ANIM IM,14/05/2018,0.014465856,2794.5116,9.516142371
APAM NA,10/05/2018,0.011459583,4115.0471,16.46453889
APPS SM,09/05/2018,-0.016986447,2053.2305,4.328487535
ARL GR,09/05/2018,-0.019331203,2968.9972,15.77226404
ASM NA,20/04/2018,0.012169638,4375.959,13.86534538
ASML NA,18/04/2018,-0.017894955,88874.7274,329.5809386
ASSAB SS,26/04/2018,0.009652477,23772.4494,51.56624358
AT1 GR,29/05/2018,0.006193124,8413.729,20.54493418
ATC NA,17/05/2018,-1.956573924,17950.2533,11.87648195
ATCOA SS,25/04/2018,-0.042868187,46867.7174,57.39863531
ATCOB SS,25/04/2018,-0.042868187,46867.7174,20.17365433
ATL IM,11/05/2018,0.040502282,27817.1005,48.99092292
AUSS NO,08/05/2018,0.053953057,2535.7108,6.767890422
AXFO SS,24/04/2018,0.016964839,3885.6266,7.880597407
AZM IM,10/05/2018,-0.102156614,2922.0462,27.64106459
AZN LN,18/05/2018,-0.007916226,89499.4196,122.5996288
B4B GR,15/05/2018,-0.041077059,4892.8092,22.7012852
BAKKA NO,07/05/2018,-0.01877972,2818.3374,10.02438933
BALDB SS,08/05/2018,0.02136013,4661.6883,6.368594312
BAMI IM,10/05/2018,-0.065498254,5497.4183,62.09742283
BARC LN,26/04/2018,-0.022874701,50027.0886,145.4863423
BAS GR,04/05/2018,0.010201947,95219.9335,263.8726524
BAVA DC,24/05/2018,0.661454844,1062.9683,14.79740976
BAYN GR,03/05/2018,-0.016914278,103200.4759,334.6863839
BB FP,25/04/2018,0.00167911,4756.1389,11.34299108
BBVA SM,27/04/2018,0.014439831,54000.7176,536.1558648
BC8 GR,09/05/2018,0.01537834,3729.3459,6.027806018
BCP PL,08/05/2018,0,5019.2864,12.72855144
BDRILL NO,31/05/2018,0.409061388,2734.2933,5.637599946
BESI NA,26/04/2018,-0.012904993,3034.0708,28.56302022
BETSB SS,25/04/2018,-0.01077236,1045.6614,6.275848629
BGN IM,23/04/2018,-0.010171593,3988.9751,10.64622874
BILIA SS,27/04/2018,-0.023182405,796.7979,3.474881409
BILL SS,20/04/2018,-0.038034157,3192.3605,14.16587616
BKIA SM,27/04/2018,-0.03490566,13569.8734,54.33886682
BKT SM,26/04/2018,-0.003671315,9480.5164,40.6360954
BME SM,26/04/2018,0.008555249,2873.4557,4.36252676
BMED IM,10/05/2018,-0.027370984,5889.8788,9.101628617
BMPS IM,11/05/2018,9.947072072,4363.3884,7.731459605
BMW GR,04/05/2018,0.011134583,71205.7924,202.1263339
BNP FP,04/05/2018,-0.005885874,93698.9529,225.9075016
BNR GR,09/05/2018,0.022695795,9304.5153,16.44118795
BOL SS,27/04/2018,0.026389722,9894.2574,49.16904601
BOSS GR,02/05/2018,0.004058886,6596.5933,25.13444826
BP/ LN,01/05/2018,0.07641187,148917.4006,239.2622305
BPE IM,09/05/2018,0.150677368,2590.2285,19.51167367
BPOST BB,03/05/2018,-0.027396158,4375.1559,16.05958583
BRE IM,08/05/2018,0.001089325,5018.2504,11.22352348
BT/A LN,12/01/2018,-0.012294565,37342.3429,62.24151246
BWO NO,30/05/2018,-0.241138469,1029.3555,3.85396712
BZU IM,28/03/2018,0.013395847,4460.9688,22.03262447
CABK SM,27/04/2018,0.019382911,29208.2902,194.5811649
CAI AV,24/05/2018,0,3384.9206,4.475871144
CAST SS,17/04/2018,-0.004597872,4421.7192,11.5683938
CBK GR,15/05/2018,-0.000399981,16322.7465,104.0502058
CCL LN,25/06/2018,-0.021777977,41122.3277,46.87821317
CEC GR,17/05/2018,-0.023909242,3604.0912,9.92174798
CERV IM,08/05/2018,-0.015539353,2472.3595,3.34492018
CEY LN,03/05/2018,-0.184270953,2452.0307,11.64016675
CGCBV FH,24/04/2018,-0.010026082,3379.0674,7.492987388
CGG FP,17/05/2018,-8.174242424,2020.6593,14.22434442
CHR DC,11/04/2018,-0.013887522,11836.9897,18.78485642
CIE SM,24/04/2018,-0.004707295,4822.5378,9.188525769
CLASB SS,08/06/2018,-0.092838196,534.6128,6.695074133
CLN SW,25/04/2018,-0.002164676,7849.0916,33.11276846
CLNX SM,27/04/2018,-0.091670326,6310.5045,32.79450895
CNP FP,16/05/2018,-0.010859158,16806.0419,9.736291397
COK GR,14/05/2018,-0.020797178,2004.0052,15.60933921
COLOB DC,03/05/2018,0.007823978,19847.7656,27.58592158
CON GR,08/05/2018,-0.010396153,54126.8992,140.203191
CPR IM,08/05/2018,0.009218709,8569.6808,15.16507409
CSGN SW,25/04/2018,0.002355408,43645.2531,175.7240379
DAI GR,27/04/2018,-0.001702817,84698.6102,352.4716341
DANSKE DC,26/04/2018,-0.008751173,32012.9281,64.23516365
DB1 GR,26/04/2018,0.009777669,25868.755,82.46324757
DBK GR,26/04/2018,-0.333438395,29673.0421,229.8202325
DEQ GR,16/05/2018,-0.087202951,2277.0835,6.077483087
DFDS DC,09/05/2018,0.017682681,3517.3259,7.864761391
DIA IM,08/05/2018,-0.00669497,5204.3295,7.00014716
DIM FP,24/04/2018,0.007253466,8632.0894,5.390590276
DLG GR,09/05/2018,-0.145043374,1914.2487,19.72640288
DNB NO,26/04/2018,0.052599648,30191.2458,41.97340642
DNO NO,26/04/2018,0.033258929,2129.6326,17.60606391
DOM SS,26/04/2018,0.026057971,2986.2827,8.843961676
DPW GR,08/05/2018,-0.016368154,50814.8507,145.386542
DRI GR,09/05/2018,-0.061564878,13264.7993,15.44209734
DSM NA,08/05/2018,0.019820945,18535.8294,69.34334114
DSV DC,01/05/2018,0.002298256,14896.5228,37.26254328
DSY FP,25/04/2018,0.004276059,33215.1478,40.05426282
DTE GR,09/05/2018,0.016064334,81058.0236,226.6376638
DUE GR,16/05/2018,-0.029123111,3786.5867,15.68669576
DUFN SW,08/05/2018,0.070277031,7823.1653,32.31691891
DWNI GR,15/05/2018,0.009770115,16787.6304,31.22043187
EBS AV,04/05/2018,0.009060427,19615.5756,31.2099724
EDP PL,11/05/2018,-0.003177966,13444.8175,25.62255444
EKTAB SS,01/06/2018,0.016450917,4643.759,15.02204309
ELE SM,08/05/2018,0.012761818,24715.7212,35.99774686
ELISA FH,18/04/2018,-0.002976131,7474.18,18.77877558
ELK NO,08/05/2018,0.435223996,2557.1255,6.965394536
ELUXB SS,27/04/2018,-0.041638793,8323.1411,34.00387135
EN FP,17/05/2018,0.005488063,17867.4914,36.91401935
ENC SM,25/04/2018,-0.053875763,1965.5333,10.13166121
ENEL IM,10/05/2018,0.004991211,63155.6195,148.2236474
ENG SM,24/04/2018,0.001644796,6773.9982,29.11974796
ENI IM,27/04/2018,0.126787605,71117.2048,297.445858
ENX FP,15/05/2018,0.012036017,4630.7065,7.222505905
EOAN GR,08/05/2018,0.003168676,24886.0567,136.9591859
EQNR NO,25/04/2018,0.101856705,83221.2688,80.62718673
ERG IM,15/05/2018,0.040836653,3549.5573,10.71601087
ERICB SS,20/04/2018,0.332510905,25766.4607,53.60604956
ESSITYB SS,27/04/2018,-0.003812484,18049.3082,32.61935431
EUCAR FP,17/05/2018,0.002028855,1647.3553,3.33020828
EURN BB,25/04/2018,-0.468291162,1321.1135,3.154322514
EVD GR,23/05/2018,0.002795454,4535.0131,4.446214985
EVK GR,08/05/2018,0.039186453,17106.4872,20.66060877
EVO SS,19/04/2018,0.028110618,2522.1278,17.48443993
EVT GR,09/05/2018,-0.008578745,2224.7279,19.88164614
FABG SS,24/04/2018,0.00459889,3715.3757,8.151192505
FBK IM,08/05/2018,-0.00425287,7089.0696,22.57308946
FCT IM,07/05/2018,-0.017045455,2788.5229,17.70395777
FER SM,11/05/2018,-0.085871404,15804.2894,30.01071677
FIE GR,26/04/2018,-0.005209678,6814.327,5.408764598
FLOW NA,09/02/2018,0.371536524,1655.1004,6.408316374
FLS DC,02/05/2018,-0.022976908,3375.7189,18.42392279
FME GR,04/05/2018,3.01E-05,30894.5953,66.04936312
FNTN GR,04/05/2018,-0.015216797,4052.916,16.75532255
FORTUM FH,26/04/2018,0.017840206,20343.5618,65.99476367
FP FP,26/04/2018,0.073666594,166754.1822,397.4295904
FRA GR,09/05/2018,0.011136853,9206.026,15.98443784
FRE GR,03/05/2018,0.003867503,42866.9911,112.5532732
G IM,04/05/2018,-0.013220151,31418.9949,102.8518345
G1A GR,04/05/2018,-0.035575553,7631.5567,22.79917426
G24 GR,08/05/2018,0.044621466,5563.1094,9.597552615
GALP PL,27/04/2018,0.039310831,16063.8656,22.72164819
GBF GR,15/05/2018,0.042589497,2034.3387,6.112822743
GBLB BB,04/05/2018,0.016562539,18345.5001,22.12411077
GEBN SW,03/05/2018,0.01242137,16404.6969,57.23975193
GEN DC,16/04/2018,0.012904786,12207.095,43.57926563
GETIB SS,26/04/2018,-0.057045963,2830.59,16.6557749
GJF NO,25/04/2018,-0.063835094,8011.6533,8.89171772
GLE FP,04/05/2018,-0.018831062,41154.0806,158.6927384
GLJ GR,27/04/2018,0.000572738,5208.4404,5.84269954
GLPG NA,26/04/2018,0.07946218,4750.9079,40.65198171
GN DC,02/05/2018,0.006801633,5535.1857,14.88567817
GOGL NO,30/05/2018,0.029316975,1160.5731,8.889967168
GRF SM,03/05/2018,-0.01203966,17853.8288,19.28652406
GSF NO,15/05/2018,0.120030256,1283.5189,5.748225659
GSK LN,25/04/2018,-0.000671441,97608.4634,169.7340963
GXI GR,12/04/2018,0.018865154,2528.988,7.459991136
GYC GR,18/05/2018,0.03232221,4000.2567,5.064449341
HEI GR,09/05/2018,-0.003275451,19763.4141,60.64443996
HEIA NA,12/02/2018,-0.010213777,58076.5291,75.32777662
HEN GR,09/05/2018,-0.004930393,51711.9771,11.20019634
HER IM,10/05/2018,0.052631579,5290.6334,7.764825949
HEXAB SS,04/05/2018,-0.005144403,20337.4432,28.94948924
HLE GR,22/03/2018,-0.000545759,7163.0806,11.20939233
HMB SS,27/03/2018,-0.013523375,24373.4362,116.0994533
